,student_id,city,city_development_index,gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,job_change
12362,9751,city_97,0.925,,True,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,,42,False
12365,8018,city_24,0.698,Male,False,Full time course,Graduate,STEM,12,10000+,Public Sector,2,67,False
12377,1510,city_103,0.92,Male,False,no_enrollment,Graduate,No Major,>20,5000-9999,Pvt Ltd,>4,4,False
12410,31548,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,2,174,False
12412,8745,city_53,0.74,Male,True,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,>4,49,False
12415,19671,city_73,0.754,Male,True,Full time course,Graduate,STEM,16,1000-4999,Pvt Ltd,never,29,False
12417,31407,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,141,False
12418,10982,city_103,0.92,Male,True,no_enrollment,Masters,STEM,13,10000+,Pvt Ltd,2,70,False
12419,23961,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,1,46,False
12424,28100,city_103,0.92,Male,True,no_enrollment,Masters,Humanities,18,10000+,Pvt Ltd,2,6,False
12438,26644,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,20,1000-4999,Pvt Ltd,1,202,False
12439,27985,city_103,0.92,,True,no_enrollment,Graduate,STEM,>20,10000+,Public Sector,2,12,False
12488,17553,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,2,102,False
12490,19688,city_100,0.887,,True,no_enrollment,Graduate,STEM,13,10000+,Public Sector,2,34,False
12504,15722,city_16,0.91,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,178,False
12505,24799,city_103,0.92,Male,True,Full time course,Masters,STEM,>20,10000+,Pvt Ltd,>4,278,False
12510,15819,city_73,0.754,Male,True,Part time course,Graduate,STEM,>20,10000+,Pvt Ltd,3,222,False
12529,24311,city_23,0.899,,False,no_enrollment,Graduate,STEM,>20,1000-4999,,1,57,False
12537,3952,city_136,0.897,Male,True,no_enrollment,Phd,STEM,>20,1000-4999,Public Sector,never,29,False
12544,996,city_67,0.855,Female,True,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,>4,52,False
12545,26929,city_138,0.836,Male,True,no_enrollment,High School,,15,10000+,Pvt Ltd,2,146,False
12551,27981,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,>4,15,False
12562,28234,city_114,0.926,Female,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,27,False
12565,31741,city_75,0.939,Male,True,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,2,42,False
12570,20877,city_136,0.897,,True,no_enrollment,Graduate,STEM,11,1000-4999,,1,3,False
12582,27123,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,14,False
12599,30999,city_103,0.92,Male,True,no_enrollment,Masters,STEM,14,5000-9999,Pvt Ltd,3,55,False
12607,19982,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,76,False
12615,23146,city_103,0.92,Male,True,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,1,45,False
12616,32089,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,19,5000-9999,Pvt Ltd,2,20,False
12637,3497,city_61,0.913,Male,False,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,23,False
12640,8985,city_103,0.92,,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,222,False
12661,8414,city_160,0.92,Female,True,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,2,24,False
12664,20519,city_65,0.802,Male,True,no_enrollment,Graduate,STEM,13,5000-9999,Pvt Ltd,3,42,False
12672,16344,city_114,0.926,Male,False,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,4,43,False
12682,16220,city_103,0.92,Male,True,no_enrollment,High School,,>20,5000-9999,Pvt Ltd,2,18,False
12686,22610,city_75,0.939,Male,False,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,never,51,False
12692,26968,city_103,0.92,Other,True,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,306,False
12705,3415,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,48,False
12712,21438,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,9,False
12724,8328,city_114,0.926,Male,True,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,9,False
12728,11660,city_160,0.92,Male,False,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,298,False
12730,23830,city_103,0.92,Female,True,no_enrollment,Masters,STEM,17,1000-4999,Pvt Ltd,>4,24,False
12733,22374,city_21,0.624,,True,no_enrollment,Masters,STEM,11,1000-4999,Pvt Ltd,2,10,False
12737,30539,city_103,0.92,,True,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,1,22,False
12756,18248,city_103,0.92,,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,121,False
12766,17463,city_16,0.91,,True,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,1,18,False
12777,26988,city_75,0.939,Male,True,no_enrollment,Graduate,STEM,17,10000+,Public Sector,>4,57,False
12791,32803,city_16,0.91,Male,True,Part time course,Graduate,STEM,10,10000+,NGO,>4,17,False
12799,20112,city_103,0.92,Female,True,no_enrollment,Phd,STEM,>20,5000-9999,NGO,1,104,False
12800,22736,city_23,0.899,Male,False,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,>4,13,False
12814,8718,city_103,0.92,Male,True,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,2,53,False
12822,25378,city_136,0.897,Male,True,no_enrollment,Graduate,Other,>20,1000-4999,Pvt Ltd,never,99,False
12823,31910,city_103,0.92,Male,True,no_enrollment,Graduate,Humanities,18,10000+,Pvt Ltd,>4,20,False
12833,22535,city_114,0.926,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,37,False
12844,8393,city_98,0.949,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,39,False
12851,30446,city_16,0.91,Male,True,no_enrollment,Masters,Business Degree,>20,10000+,Pvt Ltd,1,53,False
12866,8460,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,17,1000-4999,Pvt Ltd,1,74,False
12894,30151,city_123,0.738,Male,True,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,1,94,False
12902,20421,city_10,0.895,,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,4,16,False
12905,3513,city_83,0.923,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,14,False
12929,2672,city_65,0.802,,True,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,1,62,False
12931,24886,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,1,102,False
12934,827,city_97,0.925,Male,False,no_enrollment,Phd,STEM,13,10000+,Public Sector,>4,128,False
12950,21689,city_114,0.926,Male,True,no_enrollment,Graduate,STEM,15,5000-9999,Pvt Ltd,>4,51,False
12951,11885,city_61,0.913,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,59,False
12990,6161,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,30,False
12991,12226,city_23,0.899,Male,True,no_enrollment,Graduate,STEM,16,5000-9999,Pvt Ltd,>4,99,False
12999,18885,city_67,0.855,Male,True,no_enrollment,Graduate,STEM,>20,10000+,,1,39,False
13010,30070,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,44,False
13021,3211,city_67,0.855,,True,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,2,81,False
13022,31872,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,4,94,False
13024,28125,city_75,0.939,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,42,False
13031,9676,city_97,0.925,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,85,False
13033,7684,city_21,0.624,Male,True,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,4,25,False
13047,30687,city_114,0.926,Male,True,no_enrollment,Masters,STEM,16,5000-9999,Pvt Ltd,3,160,False
13052,31061,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,10000+,Public Sector,>4,67,False
13054,5339,city_97,0.925,Male,True,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,>4,108,False
13057,1788,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,7,False
13070,11779,city_71,0.884,Male,False,no_enrollment,Masters,STEM,11,5000-9999,Pvt Ltd,>4,51,False
13074,8793,city_73,0.754,,False,Part time course,Graduate,STEM,12,1000-4999,Public Sector,>4,114,False
13083,24639,city_103,0.92,Male,True,no_enrollment,Graduate,No Major,>20,1000-4999,Pvt Ltd,>4,14,False
13133,2493,city_136,0.897,Male,True,no_enrollment,Masters,,10,1000-4999,Pvt Ltd,2,52,False
13139,2857,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,13,5000-9999,Pvt Ltd,2,89,False
13146,31637,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,3,False
13150,20146,city_103,0.92,Female,True,no_enrollment,Masters,STEM,>20,1000-4999,NGO,4,40,False
13159,13072,city_83,0.923,Female,True,no_enrollment,Phd,STEM,11,5000-9999,Pvt Ltd,1,54,False
13166,19810,city_114,0.926,Male,True,Part time course,Masters,STEM,13,10000+,Pvt Ltd,2,42,False
13169,28261,city_143,0.74,Male,True,no_enrollment,Graduate,No Major,>20,1000-4999,Other,>4,47,False
13172,2423,city_21,0.624,Female,True,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,1,80,False
13183,2911,city_39,0.898,Male,True,no_enrollment,Masters,STEM,>20,5000-9999,Public Sector,1,3,False
13222,31644,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,3,42,False
13223,31979,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,330,False
13240,25786,city_21,0.624,,True,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,1,67,False
13242,22132,city_134,0.698,,True,,Graduate,STEM,14,1000-4999,Pvt Ltd,>4,88,False
13248,15011,city_103,0.92,Female,True,no_enrollment,Graduate,STEM,12,10000+,Public Sector,>4,10,False
13256,8582,city_160,0.92,,False,no_enrollment,,,17,10000+,Pvt Ltd,>4,12,False
13260,1955,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,156,False
13271,15226,city_103,0.92,,False,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,91,False
13272,17582,city_16,0.91,Male,False,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,never,18,False
13291,9131,city_136,0.897,,True,no_enrollment,Masters,STEM,>20,10000+,Public Sector,3,200,False
13293,5973,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,62,False
13296,7286,city_69,0.856,,True,Part time course,Graduate,STEM,13,1000-4999,Pvt Ltd,1,17,False
13298,12545,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,19,False
13314,9064,city_105,0.794,,True,no_enrollment,Masters,Humanities,>20,10000+,Pvt Ltd,>4,17,False
13318,32954,city_114,0.926,Male,False,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,>4,20,False
13323,2521,city_114,0.926,Male,False,Full time course,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,114,False
13345,29625,city_16,0.91,Male,False,no_enrollment,Masters,STEM,>20,10000+,,2,15,False
13356,25429,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,33,False
13364,27894,city_41,0.827,Male,True,Part time course,Masters,STEM,>20,1000-4999,Public Sector,>4,46,False
13374,21220,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,28,False
13376,25660,city_21,0.624,Male,True,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,4,10,False
13379,33337,city_89,0.925,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,4,False
13383,16856,city_103,0.92,Male,True,no_enrollment,Phd,STEM,>20,1000-4999,Public Sector,>4,62,False
13388,5972,city_97,0.925,Male,True,no_enrollment,Masters,STEM,16,1000-4999,Pvt Ltd,2,8,False
13396,2761,city_16,0.91,Male,True,Full time course,Masters,STEM,10,10000+,Pvt Ltd,2,24,False
13404,5856,city_50,0.896,Male,True,no_enrollment,Graduate,STEM,12,1000-4999,NGO,>4,36,False
13410,32119,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,130,False
13412,27638,city_102,0.804,Male,True,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,4,52,False
13413,13447,city_61,0.913,Male,True,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,3,56,False
13416,11039,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,>4,56,False
13422,20254,city_103,0.92,Female,True,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,4,3,False
13434,10840,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,26,False
13435,8687,city_104,0.924,Female,True,no_enrollment,Graduate,Humanities,11,1000-4999,Pvt Ltd,4,26,False
13447,17297,city_150,0.698,Male,True,Part time course,Graduate,STEM,12,10000+,Pvt Ltd,>4,27,False
13456,8958,city_103,0.92,Male,True,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,>4,63,False
13468,11364,city_103,0.92,Male,False,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,63,False
13470,8868,city_19,0.682,Male,True,no_enrollment,Graduate,STEM,18,5000-9999,Pvt Ltd,>4,9,False
13477,11540,city_114,0.926,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,NGO,>4,118,False
13494,5891,city_114,0.926,Male,False,Part time course,High School,,10,10000+,Pvt Ltd,2,42,False
13500,4084,city_103,0.92,Male,True,no_enrollment,Masters,STEM,16,1000-4999,Pvt Ltd,4,15,False
13505,23349,city_50,0.896,Male,True,no_enrollment,Masters,,>20,1000-4999,Public Sector,1,308,False
13506,20950,city_61,0.913,Male,True,no_enrollment,High School,,19,1000-4999,Pvt Ltd,2,19,False
13516,19023,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,25,False
13533,6632,city_28,0.939,Male,True,no_enrollment,Graduate,STEM,15,5000-9999,Public Sector,>4,105,False
13536,23618,city_98,0.949,Male,True,no_enrollment,Graduate,STEM,>20,5000-9999,Public Sector,never,134,False
13540,1927,city_103,0.92,Male,True,no_enrollment,High School,,19,10000+,Pvt Ltd,3,14,False
13552,7388,city_142,0.727,Male,True,no_enrollment,Masters,STEM,12,1000-4999,Pvt Ltd,>4,17,False
13563,3731,city_103,0.92,Male,True,no_enrollment,Graduate,No Major,18,10000+,Pvt Ltd,4,100,False
13569,14383,city_89,0.925,,True,no_enrollment,Graduate,Business Degree,13,10000+,Pvt Ltd,,26,False
13578,5140,city_21,0.624,,True,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,never,104,False
13582,655,city_65,0.802,,True,no_enrollment,Graduate,STEM,18,1000-4999,Pvt Ltd,>4,20,False
13589,248,city_28,0.939,Male,True,no_enrollment,Primary School,,10,10000+,Pvt Ltd,never,9,False
13598,7839,city_16,0.91,Male,True,no_enrollment,High School,,10,10000+,Pvt Ltd,2,72,False
13601,826,city_16,0.91,,True,no_enrollment,Graduate,STEM,>20,1000-4999,Other,1,182,False
13609,28082,city_103,0.92,Male,False,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,3,129,False
13614,6722,city_104,0.924,,True,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,1,48,False
13617,2459,city_7,0.647,Male,True,no_enrollment,Graduate,STEM,13,1000-4999,Pvt Ltd,1,41,False
13619,33161,city_16,0.91,Female,True,no_enrollment,Graduate,STEM,>20,10000+,Other,1,43,False
13620,14607,city_104,0.924,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,64,False
13626,24422,city_136,0.897,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,98,False
13627,5908,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,165,False
13628,17877,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,57,False
13630,25636,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,4,40,False
13658,3691,city_16,0.91,,True,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,11,False
13659,21174,city_103,0.92,Female,True,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,63,False
13685,21360,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,3,22,False
13704,4416,city_24,0.698,Male,True,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,1,83,False
13706,14682,city_136,0.897,Male,True,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,>4,16,False
13709,2465,city_45,0.89,Male,True,no_enrollment,Masters,Business Degree,16,1000-4999,Pvt Ltd,1,50,False
13715,33321,city_41,0.827,Female,True,no_enrollment,Graduate,Arts,11,5000-9999,Pvt Ltd,1,83,False
13722,8139,city_102,0.804,Male,True,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,4,152,False
13723,15292,city_103,0.92,,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,66,False
13730,30709,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,180,False
13732,30898,city_114,0.926,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,134,False
13740,2141,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,>4,14,False
13747,21847,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,>4,7,False
13758,1861,city_160,0.92,Male,True,no_enrollment,Graduate,STEM,15,10000+,Public Sector,>4,8,False
13762,6760,city_136,0.897,,True,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,>4,7,False
13783,4805,city_16,0.91,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,1,96,False
13790,28595,city_67,0.855,Male,True,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,1,36,False
13795,32757,city_160,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,4,28,False
13796,461,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,2,51,False
13812,10661,city_10,0.895,Male,True,no_enrollment,Phd,STEM,18,10000+,Pvt Ltd,2,6,False
13824,32718,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,>4,166,False
13846,19089,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,>4,17,False
13854,9265,city_73,0.754,Male,True,Part time course,High School,,13,5000-9999,Pvt Ltd,4,90,False
13863,10890,city_16,0.91,,True,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,1,58,False
13877,9809,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,2,29,False
13879,24816,city_103,0.92,Male,False,Full time course,Masters,STEM,13,1000-4999,Public Sector,2,62,False
13899,658,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,2,19,False
13901,9459,city_114,0.926,Male,True,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,2,16,False
13912,1309,city_160,0.92,Male,False,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,>4,30,False
13920,29097,city_28,0.939,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,22,False
13925,29797,city_103,0.92,,True,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,91,False
13942,16558,city_104,0.924,,True,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,1,43,False
13948,31659,city_67,0.855,Male,True,Full time course,High School,,16,10000+,Pvt Ltd,>4,14,False
13958,26568,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,>4,27,False
13961,23299,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,23,False
13964,19282,city_99,0.915,Female,True,no_enrollment,Phd,STEM,>20,5000-9999,Public Sector,>4,4,False
13965,14211,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,49,False
13972,7319,city_21,0.624,,True,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,2,8,False
13975,25282,city_114,0.926,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,5,False
13977,12585,city_21,0.624,Male,False,no_enrollment,Masters,STEM,13,10000+,Pvt Ltd,1,52,False
13985,27597,city_114,0.926,Male,True,no_enrollment,Graduate,Other,15,1000-4999,Pvt Ltd,1,145,False
13993,26718,city_103,0.92,Male,True,Part time course,Graduate,STEM,11,1000-4999,NGO,1,160,False
13996,4076,city_114,0.926,Male,True,Part time course,Graduate,STEM,18,1000-4999,Pvt Ltd,never,128,False
14010,9861,city_160,0.92,Male,True,no_enrollment,Graduate,Other,17,10000+,Public Sector,>4,94,False
14011,28963,city_61,0.913,Male,True,no_enrollment,High School,,>20,1000-4999,Pvt Ltd,2,216,False
14019,32010,city_103,0.92,Male,True,Part time course,Graduate,STEM,11,10000+,Pvt Ltd,4,36,False
14029,32976,city_75,0.939,Male,False,no_enrollment,Graduate,STEM,14,5000-9999,Public Sector,1,26,False
14034,25701,city_114,0.926,Male,True,no_enrollment,High School,,15,10000+,Pvt Ltd,1,39,False
14037,124,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,34,False
14038,31380,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,1,17,False
14042,32527,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,3,58,False
14052,23374,city_50,0.896,Male,True,no_enrollment,High School,,16,5000-9999,Pvt Ltd,2,106,False
14059,8075,city_103,0.92,,True,no_enrollment,Masters,STEM,13,10000+,Pvt Ltd,,90,False
14064,1253,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,42,False
14074,1675,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,10,5000-9999,NGO,4,12,False
14093,31685,city_114,0.926,Male,True,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,2,43,False
14100,28824,city_19,0.682,Male,False,Part time course,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,35,False
14108,10288,city_103,0.92,,True,no_enrollment,Graduate,STEM,15,10000+,,1,111,False
14114,19826,city_16,0.91,Male,True,no_enrollment,Masters,STEM,18,1000-4999,Pvt Ltd,1,21,False
14117,11754,city_36,0.893,Male,True,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,>4,60,False
14125,9629,city_103,0.92,Male,True,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,4,166,False
14139,12721,city_65,0.802,Female,True,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,3,25,False
14158,16564,city_16,0.91,Other,True,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,1,17,False
14161,18178,city_20,0.796,Female,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,79,False
14162,27608,city_100,0.887,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,38,False
14177,19233,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,56,False
14185,14754,city_23,0.899,,False,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,1,34,False
14204,29701,city_45,0.89,Male,True,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,4,38,False
14209,535,city_160,0.92,Male,True,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,73,False
14214,20401,city_160,0.92,,True,no_enrollment,Masters,STEM,>20,10000+,Public Sector,>4,40,False
14229,19901,city_160,0.92,Female,True,no_enrollment,Graduate,STEM,19,5000-9999,Pvt Ltd,>4,37,False
14248,4100,city_28,0.939,Male,True,no_enrollment,Masters,STEM,20,10000+,Pvt Ltd,1,58,False
